peak intensity (photon),x(nm),y(nm),z(nm),PSFSigmaX (nm),PSFSigmaY (nm),Total intensity(photon),background (photon),SNR,Localization precision X(nm),Localization precision Y(nm),frame
1.9435523986816406e+02,4.2380991210937500e+03,2.1366318359375000e+03,0.0000000000000000e+00,1.1847164154052734e+02,1.1847164154052734e+02,1.4749167480468750e+03,2.4924597167968750e+02,7.8300795555114746e+00,9.4439659118652344e+00,9.4439659118652344e+00,1.0370000000000000e+03
2.3788706970214844e+02,5.6423349609375000e+03,2.4943806152343750e+03,0.0000000000000000e+00,1.2799523925781250e+02,1.2799523925781250e+02,2.1071765136718750e+03,3.4290374755859375e+02,8.3758182525634766e+00,8.9720964431762695e+00,8.9720954895019531e+00,1.0370000000000000e+03
1.8267211914062500e+02,4.4775502929687500e+03,2.9294394531250000e+03,0.0000000000000000e+00,1.0431447601318359e+02,1.0431447601318359e+02,1.0747409667968750e+03,2.5203504943847656e+02,7.4343008995056152e+00,1.0288971900939941e+01,1.0288971900939941e+01,1.0370000000000000e+03
2.1431834411621094e+02,4.9418989257812500e+03,2.0321197509765625e+03,0.0000000000000000e+00,1.1584434509277344e+02,1.1584434509277344e+02,1.5550753173828125e+03,3.4453518676757813e+02,7.6926612854003906e+00,9.5302457809448242e+00,9.5302457809448242e+00,1.0380000000000000e+03
1.5959226989746094e+02,4.8322368164062500e+03,2.0039064941406250e+03,0.0000000000000000e+00,1.1306648254394531e+02,1.1306648254394531e+02,1.1031182861328125e+03,3.4673049926757813e+02,6.0181689262390137e+00,1.3927132606506348e+01,1.3927130699157715e+01,1.0380000000000000e+03
2.3370346069335938e+02,5.5817246093750000e+03,2.0310506591796875e+03,0.0000000000000000e+00,1.4498194885253906e+02,1.4498194885253906e+02,2.6560446777343750e+03,3.4478137207031250e+02,8.2449007034301758e+00,9.2841262817382813e+00,9.2841253280639648e+00,1.0380000000000000e+03
1.8004397583007813e+02,4.4929799804687500e+03,2.9732939453125000e+03,0.0000000000000000e+00,1.2195318603515625e+02,1.2195318603515625e+02,1.4477956542968750e+03,2.5015266418457031e+02,7.3656544685363770e+00,1.0271174430847168e+01,1.0271173477172852e+01,1.0380000000000000e+03
1.9353982543945313e+02,5.6293540039062500e+03,2.5028566894531250e+03,0.0000000000000000e+00,1.5751257324218750e+02,1.5751257324218750e+02,2.5962304687500000e+03,3.2581890869140625e+02,7.2061424255371094e+00,1.0576914787292480e+01,1.0576914787292480e+01,1.0380000000000000e+03
2.1769764709472656e+02,4.2482255859375000e+03,2.1279350585937500e+03,0.0000000000000000e+00,1.3259532165527344e+02,1.3259532165527344e+02,2.0694387207031250e+03,2.8248294067382813e+02,8.2595539093017578e+00,8.9945945739746094e+00,8.9945964813232422e+00,1.0380000000000000e+03
2.1430351257324219e+02,5.0163012695312500e+03,2.1612851562500000e+03,0.0000000000000000e+00,1.5495043945312500e+02,1.5495043945312500e+02,2.7820012207031250e+03,2.9502911376953125e+02,8.0573968887329102e+00,9.1260852813720703e+00,9.1260843276977539e+00,1.0390000000000000e+03
1.3904705810546875e+02,6.0498427734375000e+03,4.1355439453125000e+03,0.0000000000000000e+00,1.5295582580566406e+02,1.5295582580566406e+02,1.7588800048828125e+03,2.2712666320800781e+02,6.1657295227050781e+00,1.2641337394714355e+01,1.2641338348388672e+01,1.0390000000000000e+03
1.5682754516601563e+02,4.4914868164062500e+03,2.9330876464843750e+03,0.0000000000000000e+00,1.3142169189453125e+02,1.3142169189453125e+02,1.4645319824218750e+03,2.6410821533203125e+02,6.4860558509826660e+00,1.1779361724853516e+01,1.1779359817504883e+01,1.0390000000000000e+03
1.9975994873046875e+02,5.6091752929687500e+03,2.4852116699218750e+03,0.0000000000000000e+00,1.5743766784667969e+02,1.5743766784667969e+02,2.6771218261718750e+03,3.1781921386718750e+02,7.4505147933959961e+00,1.0123969078063965e+01,1.0123969078063965e+01,1.0390000000000000e+03
1.9834426879882813e+02,4.8065371093750000e+03,1.9833797607421875e+03,0.0000000000000000e+00,1.5495043945312500e+02,1.5495043945312500e+02,2.5748249511718750e+03,2.9502911376953125e+02,7.5770130157470703e+00,9.8352394104003906e+00,9.8352394104003906e+00,1.0390000000000000e+03
1.7318228149414063e+02,5.9826982421875000e+03,4.1113686523437500e+03,0.0000000000000000e+00,1.6034806823730469e+02,1.6034806823730469e+02,2.4075390625000000e+03,2.4759861755371094e+02,7.1637711524963379e+00,1.0083703994750977e+01,1.0083703994750977e+01,1.0400000000000000e+03
1.3658544921875000e+02,5.9768369140625000e+03,4.1098056640625000e+03,0.0000000000000000e+00,1.4754589843750000e+02,1.4754589843750000e+02,1.6076856689453125e+03,2.4511117553710938e+02,5.9321417808532706e+00,1.3083776473999023e+01,1.3083773612976074e+01,1.0420000000000000e+03
1.2661328125000000e+02,3.7478759765625000e+03,2.1084440917968750e+03,0.0000000000000000e+00,1.4791223144531250e+02,1.4791223144531250e+02,1.4977171630859375e+03,2.5267771911621094e+02,5.5164446830749512e+00,1.5623209953308105e+01,1.5623211860656738e+01,1.0430000000000000e+03
2.2426226806640625e+02,6.1268647460937500e+03,1.5457016601562500e+03,0.0000000000000000e+00,1.5943637084960938e+02,1.5943637084960938e+02,3.0822890625000000e+03,2.1662020874023438e+02,9.0627717971801758e+00,7.8220925331115723e+00,7.8220934867858887e+00,1.0430000000000000e+03
2.2753858947753906e+02,5.9562426757812500e+03,1.9776352539062500e+03,0.0000000000000000e+00,1.4616918945312500e+02,1.4616918945312500e+02,2.6285068359375000e+03,2.8776657104492188e+02,8.5052881240844727e+00,8.8017196655273438e+00,8.8017206192016602e+00,1.0430000000000000e+03
1.6572941589355469e+02,4.3104770507812500e+03,3.8699189453125000e+03,0.0000000000000000e+00,1.3230422973632813e+02,1.3230422973632813e+02,1.5685177001953125e+03,3.0530874633789063e+02,6.4794449806213379e+00,1.1536161422729492e+01,1.1536161422729492e+01,1.0430000000000000e+03
1.4529602050781250e+02,5.9691987304687500e+03,1.9546148681640625e+03,0.0000000000000000e+00,1.4126831054687500e+02,1.4126831054687500e+02,1.5677817382812500e+03,2.6230642700195313e+02,6.1066298484802246e+00,1.2636923789978027e+01,1.2636924743652344e+01,1.0440000000000000e+03
2.8862954711914063e+02,3.7906899414062500e+03,2.1444392089843750e+03,0.0000000000000000e+00,1.5427365112304688e+02,1.5427365112304688e+02,3.7142116699218750e+03,2.5568762207031250e+02,1.0497383117675781e+01,6.6542382240295410e+00,6.6542382240295410e+00,1.0440000000000000e+03
1.9720690917968750e+02,4.5112207031250000e+03,2.1094094238281250e+03,0.0000000000000000e+00,7.6590095520019531e+01,7.6590095520019531e+01,6.2547467041015625e+02,2.6245001220703125e+02,7.8049745559692383e+00,9.9048891067504883e+00,9.9048891067504883e+00,1.0440000000000000e+03
1.9698880004882813e+02,5.9407153320312500e+03,2.0044387207031250e+03,0.0000000000000000e+00,1.5008605957031250e+02,1.5008605957031250e+02,2.3991899414062500e+03,2.4986645507812500e+02,7.9072299003601074e+00,9.3437833786010742e+00,9.3437833786010742e+00,1.0440000000000000e+03
1.5589703369140625e+02,6.1344252929687500e+03,3.9772927246093750e+03,0.0000000000000000e+00,1.3624594116210938e+02,1.3624594116210938e+02,1.5646867675781250e+03,2.8164288330078125e+02,6.3240494728088379e+00,1.1836420059204102e+01,1.1836421966552734e+01,1.0440000000000000e+03
1.1106056976318359e+02,4.9127138671875000e+03,4.2526748046875000e+03,0.0000000000000000e+00,7.6029830932617188e+01,7.6029830932617188e+01,3.4711257934570313e+02,2.6508718872070313e+02,4.8590002059936523e+00,1.7496782302856445e+01,1.7496782302856445e+01,1.0440000000000000e+03
1.6743873596191406e+02,4.6798100585937500e+03,2.1813723144531250e+03,0.0000000000000000e+00,8.1672378540039063e+01,8.1672378540039063e+01,6.0387731933593750e+02,3.0640902709960938e+02,6.5268368721008301e+00,1.1842658996582031e+01,1.1842658996582031e+01,1.0450000000000000e+03
2.3258460998535156e+02,4.4194033203125000e+03,2.9650195312500000e+03,0.0000000000000000e+00,1.0106718444824219e+02,1.0106718444824219e+02,1.2845283203125000e+03,2.6214025878906250e+02,8.8728952407836914e+00,8.4474697113037109e+00,8.4474697113037109e+00,1.0460000000000000e+03
1.3499893188476563e+02,6.3064565429687500e+03,1.7112833251953125e+03,0.0000000000000000e+00,1.2999124145507813e+02,1.2999124145507813e+02,1.2333912353515625e+03,2.4757820129394531e+02,5.8564853668212891e+00,1.3298280715942383e+01,1.3298280715942383e+01,1.0470000000000000e+03
3.0136062622070313e+02,3.6684748535156250e+03,2.1308176269531250e+03,0.0000000000000000e+00,1.5245085144042969e+02,1.5245085144042969e+02,3.7869414062500000e+03,2.7266241455078125e+02,1.0673038482666016e+01,6.7117056846618652e+00,6.7117061614990234e+00,1.0470000000000000e+03
2.2862832641601563e+02,4.4299833984375000e+03,2.9416533203125000e+03,0.0000000000000000e+00,1.5338737487792969e+02,1.5338737487792969e+02,2.9083835449218750e+03,2.4292239379882813e+02,8.9337148666381836e+00,8.0975017547607422e+00,8.0975008010864258e+00,1.0470000000000000e+03
2.3969779968261719e+02,3.6612907714843750e+03,2.1352539062500000e+03,0.0000000000000000e+00,1.5886351013183594e+02,1.5886351013183594e+02,3.2708059082031250e+03,2.7498141479492188e+02,8.9652414321899414e+00,8.2457056045532227e+00,8.2457065582275391e+00,1.0480000000000000e+03
2.2137164306640625e+02,4.4352607421875000e+03,2.9623674316406250e+03,0.0000000000000000e+00,1.1845204925537109e+02,1.1845204925537109e+02,1.6793820800781250e+03,2.6187237548828125e+02,8.5448617935180664e+00,8.5663776397705078e+00,8.5663776397705078e+00,1.0480000000000000e+03
1.4641896057128906e+02,5.8552875976562500e+03,1.7181013183593750e+03,0.0000000000000000e+00,1.4888687133789063e+02,1.4888687133789063e+02,1.7549007568359375e+03,2.6642413330078125e+02,6.1146421432495117e+00,1.2807665824890137e+01,1.2807664871215820e+01,1.0480000000000000e+03
2.5176104736328125e+02,3.6741740722656250e+03,2.1006481933593750e+03,0.0000000000000000e+00,1.4319635009765625e+02,1.4319635009765625e+02,2.7912250976562500e+03,2.5663150024414063e+02,9.4744758605957031e+00,7.6791596412658691e+00,7.6791596412658691e+00,1.0500000000000000e+03
1.6963299560546875e+02,5.2352670898437500e+03,3.1663771972656250e+03,0.0000000000000000e+00,1.3852819824218750e+02,1.3852819824218750e+02,1.7600666503906250e+03,2.1708293151855469e+02,7.3194851875305176e+00,1.0030023574829102e+01,1.0030023574829102e+01,1.0500000000000000e+03
2.8645031738281250e+02,4.4476777343750000e+03,4.1529916992187500e+03,0.0000000000000000e+00,1.2578487396240234e+02,1.2578487396240234e+02,2.4504648437500000e+03,2.8426327514648438e+02,1.0174344062805176e+01,7.1280412673950204e+00,7.1280412673950204e+00,1.0510000000000000e+03
2.7181732177734375e+02,5.9948549804687500e+03,3.9355524902343750e+03,0.0000000000000000e+00,1.6050523376464844e+02,1.6050523376464844e+02,3.7861506347656250e+03,2.5302316284179688e+02,1.0067687988281250e+01,7.0682229995727539e+00,7.0682229995727539e+00,1.0510000000000000e+03
2.7631146240234375e+02,4.6779960937500000e+03,2.6316950683593750e+03,0.0000000000000000e+00,1.3930982971191406e+02,1.3930982971191406e+02,2.8993781738281250e+03,2.6080395507812500e+02,1.0116524696350098e+01,6.9732632637023926e+00,6.9732632637023926e+00,1.0510000000000000e+03
1.9181275939941406e+02,5.3964609375000000e+03,1.9403249511718750e+03,0.0000000000000000e+00,1.3077239990234375e+02,1.3077239990234375e+02,1.7735849609375000e+03,2.9637136840820313e+02,7.3663430213928223e+00,1.0022858619689941e+01,1.0022859573364258e+01,1.0510000000000000e+03
1.9449084472656250e+02,5.9604765625000000e+03,1.9402557373046875e+03,0.0000000000000000e+00,1.0715795898437500e+02,1.0715795898437500e+02,1.2075090332031250e+03,3.4937362670898438e+02,7.0765256881713867e+00,1.0971689224243164e+01,1.0971688270568848e+01,1.0510000000000000e+03
1.5998690795898438e+02,3.6520478515625000e+03,3.4106391601562500e+03,0.0000000000000000e+00,8.0423492431640625e+01,8.0423492431640625e+01,5.5949047851562500e+02,2.7805874633789063e+02,6.4862093925476074e+00,1.2290210723876953e+01,1.2290209770202637e+01,1.0530000000000000e+03
1.1595598602294922e+02,5.8825683593750000e+03,3.7970158691406250e+03,0.0000000000000000e+00,8.4906059265136719e+01,8.4906059265136719e+01,4.5197344970703125e+02,2.6165356445312500e+02,5.0633497238159180e+00,1.5886815071105957e+01,1.5886815071105957e+01,1.0530000000000000e+03
2.2754937744140625e+02,4.1548935546875000e+03,2.0798134765625000e+03,0.0000000000000000e+00,1.5471446228027344e+02,1.5471446228027344e+02,2.9449633789062500e+03,2.6383728027343750e+02,8.7102422714233398e+00,8.4477186203002930e+00,8.4477186203002930e+00,1.0540000000000000e+03
1.1075554656982422e+02,3.6654709472656250e+03,2.5803261718750000e+03,0.0000000000000000e+00,1.1460744476318359e+02,1.1460744476318359e+02,7.8656304931640625e+02,2.7035089111328125e+02,4.8140277862548828e+00,1.7540468215942383e+01,1.7540464401245117e+01,1.0540000000000000e+03
2.5755184936523438e+02,4.4711020507812500e+03,3.5372519531250000e+03,0.0000000000000000e+00,1.2600859069824219e+02,1.2600859069824219e+02,2.2110949707031250e+03,2.4801457214355469e+02,9.7194528579711914e+00,7.3152899742126456e+00,7.3152899742126456e+00,1.0540000000000000e+03
1.2743608093261719e+02,4.4543833007812500e+03,3.5655292968750000e+03,0.0000000000000000e+00,1.0468426513671875e+02,1.0468426513671875e+02,7.5508807373046875e+02,2.5444383239746094e+02,5.5334405899047852e+00,1.3718136787414551e+01,1.3718136787414551e+01,1.0550000000000000e+03
3.0226333618164063e+02,4.1477744140625000e+03,2.1203781738281250e+03,0.0000000000000000e+00,1.1835165405273438e+02,1.1835165405273438e+02,2.2891621093750000e+03,3.1414880371093750e+02,1.0330375671386719e+01,6.9414572715759277e+00,6.9414563179016113e+00,1.0550000000000000e+03
1.7064698791503906e+02,4.1737182617187500e+03,2.0926831054687500e+03,0.0000000000000000e+00,9.2069046020507813e+01,9.2069046020507813e+01,7.8211090087890625e+02,2.6683529663085938e+02,6.9228453636169434e+00,1.0912240982055664e+01,1.0912240028381348e+01,1.0560000000000000e+03
1.6540499877929688e+02,6.1316660156250000e+03,3.3769267578125000e+03,0.0000000000000000e+00,1.2377034759521484e+02,1.2377034759521484e+02,1.3700117187500000e+03,2.7143914794921875e+02,6.7150869369506836e+00,1.0931914329528809e+01,1.0931914329528809e+01,1.0560000000000000e+03
2.9652944946289063e+02,6.3029199218750000e+03,1.6785848388671875e+03,0.0000000000000000e+00,1.2811833190917969e+02,1.2811833190917969e+02,2.6316784667968750e+03,3.0156921386718750e+02,1.0288396835327148e+01,6.9249072074890137e+00,6.9249072074890137e+00,1.0570000000000000e+03
1.5238137817382813e+02,3.5240498046875000e+03,2.1637768554687500e+03,0.0000000000000000e+00,1.3445744323730469e+02,1.3445744323730469e+02,1.4895118408203125e+03,2.4343402099609375e+02,6.4990787506103516e+00,1.2019448280334473e+01,1.2019447326660156e+01,1.0570000000000000e+03
2.4761291503906250e+02,6.1126049804687500e+03,3.3776916503906250e+03,0.0000000000000000e+00,1.2931135559082031e+02,1.2931135559082031e+02,2.2386643066406250e+03,2.5179472351074219e+02,9.4018201828002930e+00,7.5738563537597656e+00,7.5738563537597656e+00,1.0570000000000000e+03
2.4402096557617188e+02,6.1472666015625000e+03,1.5743872070312500e+03,0.0000000000000000e+00,1.2811833190917969e+02,1.2811833190917969e+02,2.1656694335937500e+03,3.0156921386718750e+02,8.8646202087402344e+00,8.3434000015258789e+00,8.3434000015258789e+00,1.0570000000000000e+03
3.0024905395507813e+02,6.2727856445312500e+03,1.6511855468750000e+03,0.0000000000000000e+00,1.4508703613281250e+02,1.4508703613281250e+02,3.4172856445312500e+03,2.9589828491210938e+02,1.0434487342834473e+01,6.8285136222839364e+00,6.8285136222839364e+00,1.0580000000000000e+03
1.5710089111328125e+02,6.0616333007812500e+03,3.4425583496093750e+03,0.0000000000000000e+00,1.0996949005126953e+02,1.0996949005126953e+02,1.0272247314453125e+03,2.6066070556640625e+02,6.5219984054565430e+00,1.1651850700378418e+01,1.1651849746704102e+01,1.0580000000000000e+03
1.4953051757812500e+02,4.5828710937500000e+03,2.6947775878906250e+03,0.0000000000000000e+00,1.2359757232666016e+02,1.2359757232666016e+02,1.2350715332031250e+03,2.8445544433593750e+02,6.0905747413635254e+00,1.2385271072387695e+01,1.2385271072387695e+01,1.0580000000000000e+03
3.5680548095703125e+02,6.2481655273437500e+03,1.7198056640625000e+03,0.0000000000000000e+00,1.6017895507812500e+02,1.6017895507812500e+02,4.9497680664062500e+03,2.3835652160644531e+02,1.2410239219665527e+01,5.5332584381103516e+00,5.5332593917846680e+00,1.0590000000000000e+03
2.2121362304687500e+02,4.5575136718750000e+03,2.6935029296875000e+03,0.0000000000000000e+00,1.4839575195312500e+02,1.4839575195312500e+02,2.6338872070312500e+03,2.5701370239257813e+02,8.5834302902221680e+00,8.7247886657714844e+00,8.7247886657714844e+00,1.0590000000000000e+03
1.7594000244140625e+02,4.1920698242187500e+03,3.0326477050781250e+03,0.0000000000000000e+00,1.4173696899414063e+02,1.4173696899414063e+02,1.9110555419921875e+03,2.5933923339843750e+02,7.1556134223937988e+00,1.0092278480529785e+01,1.0092278480529785e+01,1.0590000000000000e+03
1.9130021667480469e+02,6.2211035156250000e+03,1.7761582031250000e+03,0.0000000000000000e+00,1.3837077331542969e+02,1.3837077331542969e+02,1.9803710937500000e+03,2.5922671508789063e+02,7.6475324630737296e+00,9.7874240875244141e+00,9.7874259948730469e+00,1.0600000000000000e+03
2.3308561706542969e+02,5.3708369140625000e+03,2.1159790039062500e+03,0.0000000000000000e+00,1.5179032897949219e+02,1.5179032897949219e+02,2.9036621093750000e+03,2.9339071655273438e+02,8.6197032928466797e+00,8.6446771621704102e+00,8.6446781158447266e+00,1.0610000000000000e+03
2.5980322265625000e+02,6.2837744140625000e+03,1.7370965576171875e+03,0.0000000000000000e+00,9.9225891113281250e+01,9.9225891113281250e+01,1.3830468750000000e+03,2.6234622192382813e+02,9.6474685668945313e+00,7.6439423561096191e+00,7.6439423561096191e+00,1.0610000000000000e+03
2.1531591796875000e+02,4.2147705078125000e+03,2.9529736328125000e+03,0.0000000000000000e+00,1.3876725769042969e+02,1.3876725769042969e+02,2.2417780761718750e+03,2.7651205444335938e+02,8.2382650375366211e+00,8.9651241302490234e+00,8.9651250839233398e+00,1.0620000000000000e+03
3.5907574462890625e+02,4.7287612304687500e+03,3.2326586914062500e+03,0.0000000000000000e+00,1.4001304626464844e+02,1.4001304626464844e+02,3.8059707031250000e+03,2.4802391052246094e+02,1.2365802764892578e+01,5.6044464111328134e+00,5.6044468879699707e+00,1.0620000000000000e+03
1.3370339965820313e+02,4.0338515625000000e+03,2.0862392578125000e+03,0.0000000000000000e+00,1.0171229553222656e+02,1.0171229553222656e+02,7.4787976074218750e+02,2.8432455444335938e+02,5.5488886833190918e+00,1.3461505889892578e+01,1.3461505889892578e+01,1.0630000000000000e+03
1.5207876586914063e+02,3.8974697265625000e+03,3.2066906738281250e+03,0.0000000000000000e+00,1.5025604248046875e+02,1.5025604248046875e+02,1.8564140625000000e+03,2.5216288757324219e+02,6.4182157516479492e+00,1.1928996086120605e+01,1.1928997039794922e+01,1.0630000000000000e+03
2.8298321533203125e+02,4.7028378906250000e+03,3.2058452148437500e+03,0.0000000000000000e+00,1.2336124420166016e+02,1.2336124420166016e+02,2.3284157714843750e+03,2.8599371337890625e+02,1.0066525459289551e+01,7.1887154579162598e+00,7.1887154579162598e+00,1.0630000000000000e+03
1.5779901123046875e+02,4.2457998046875000e+03,2.9777275390625000e+03,0.0000000000000000e+00,1.3680496215820313e+02,1.3680496215820313e+02,1.5967994384765625e+03,2.8350146484375000e+02,6.3738718032836914e+00,1.1157227516174316e+01,1.1157227516174316e+01,1.0630000000000000e+03
1.5722142028808594e+02,3.9509948730468750e+03,3.1747961425781250e+03,0.0000000000000000e+00,1.4584272766113281e+02,1.4584272766113281e+02,1.8081051025390625e+03,2.7243515014648438e+02,6.4360179901123047e+00,1.1793594360351563e+01,1.1793594360351563e+01,1.0630000000000000e+03
1.9989376831054688e+02,3.9086689453125000e+03,3.2717053222656250e+03,0.0000000000000000e+00,1.1806787109375000e+02,1.1806787109375000e+02,1.5066248779296875e+03,3.1764523315429688e+02,7.4557952880859384e+00,1.0376694679260254e+01,1.0376693725585938e+01,1.0640000000000000e+03
2.8594421386718750e+02,4.5533901367187500e+03,2.0584433593750000e+03,0.0000000000000000e+00,1.5151258850097656e+02,1.5151258850097656e+02,3.5491232910156250e+03,2.6809365844726563e+02,1.0308081626892090e+01,6.9443788528442383e+00,6.9443788528442383e+00,1.0650000000000000e+03
1.9094993591308594e+02,5.0441352539062500e+03,2.3834521484375000e+03,0.0000000000000000e+00,1.3570707702636719e+02,1.3570707702636719e+02,1.9013709716796875e+03,3.1641180419921875e+02,7.1932787895202637e+00,1.0437991142272949e+01,1.0437992095947266e+01,1.0650000000000000e+03
1.5992105102539063e+02,5.0127573242187500e+03,2.3749611816406250e+03,0.0000000000000000e+00,1.4341302490234375e+02,1.4341302490234375e+02,1.7783825683593750e+03,3.3215194702148438e+02,6.1172623634338379e+00,1.2587346076965332e+01,1.2587347030639648e+01,1.0650000000000000e+03
3.6596160888671875e+02,4.5261440429687500e+03,2.0877470703125000e+03,0.0000000000000000e+00,1.4505023193359375e+02,1.4505023193359375e+02,4.1630800781250000e+03,2.8766131591796875e+02,1.2146136283874512e+01,5.7785239219665527e+00,5.7785243988037109e+00,1.0660000000000000e+03
1.8660449218750000e+02,6.3723378906250000e+03,3.6241650390625000e+03,0.0000000000000000e+00,8.6596084594726563e+01,8.6596084594726563e+01,7.5659063720703125e+02,2.4396101379394531e+02,7.6307759284973136e+00,9.7465324401855469e+00,9.7465324401855469e+00,1.0670000000000000e+03
3.7330792236328125e+02,5.8920874023437500e+03,2.9928996582031250e+03,0.0000000000000000e+00,1.3896893310546875e+02,1.3896893310546875e+02,3.8980285644531250e+03,2.7972439575195313e+02,1.2395558357238770e+01,5.6429820060729980e+00,5.6429815292358398e+00,1.0670000000000000e+03
1.3656661987304688e+02,4.4825678710937500e+03,2.0610617675781250e+03,0.0000000000000000e+00,1.0263116455078125e+02,1.0263116455078125e+02,7.7775982666015625e+02,2.9845498657226563e+02,5.5559124946594238e+00,1.4406301498413086e+01,1.4406301498413086e+01,1.0670000000000000e+03
1.9481848144531250e+02,4.5017612304687500e+03,2.0715512695312500e+03,0.0000000000000000e+00,1.5771522521972656e+02,1.5771522521972656e+02,2.6201113281250000e+03,2.2699320983886719e+02,8.0489101409912109e+00,9.0888156890869141e+00,9.0888185501098633e+00,1.0680000000000000e+03
1.0396012115478516e+02,3.8353869628906250e+03,2.8942863769531250e+03,0.0000000000000000e+00,1.3151860046386719e+02,1.3151860046386719e+02,9.7226239013671875e+02,2.5864797973632813e+02,4.6324877738952637e+00,1.6877340316772461e+01,1.6877338409423828e+01,1.0680000000000000e+03
1.4059933471679688e+02,4.9478969726562500e+03,3.0318754882812500e+03,0.0000000000000000e+00,1.3077992248535156e+02,1.3077992248535156e+02,1.3001928710937500e+03,2.4483923339843750e+02,6.0767579078674316e+00,1.2626121520996094e+01,1.2626122474670410e+01,1.0680000000000000e+03
1.4838624572753906e+02,5.2335761718750000e+03,3.1649558105468750e+03,0.0000000000000000e+00,9.9695014953613281e+01,9.9695014953613281e+01,7.9741235351562500e+02,2.6655639648437500e+02,6.1811013221740723e+00,1.2318921089172363e+01,1.2318922042846680e+01,1.0690000000000000e+03
1.2245532989501953e+02,4.7398305664062500e+03,2.5326865234375000e+03,0.0000000000000000e+00,1.4368460083007813e+02,1.4368460083007813e+02,1.3669121093750000e+03,2.4642041015625000e+02,5.4100823402404794e+00,1.4175085067749023e+01,1.4175085067749023e+01,1.0690000000000000e+03
2.3855314636230469e+02,4.5649648437500000e+03,2.7059831542968750e+03,0.0000000000000000e+00,1.4368460083007813e+02,1.4368460083007813e+02,2.6628581542968750e+03,2.4642041015625000e+02,9.1916255950927734e+00,7.8064975738525391e+00,7.8064975738525391e+00,1.0690000000000000e+03
3.1330300903320313e+02,4.6180229492187500e+03,2.6487622070312500e+03,0.0000000000000000e+00,1.3871781921386719e+02,1.3871781921386719e+02,3.2596535644531250e+03,2.8376562500000000e+02,1.0879744529724121e+01,6.5403342247009277e+00,6.5403351783752441e+00,1.0700000000000000e+03
1.8503195190429688e+02,5.2229965820312500e+03,3.1645986328125000e+03,0.0000000000000000e+00,1.4777038574218750e+02,1.4777038574218750e+02,2.1845595703125000e+03,2.1569515991210938e+02,7.8431158065795898e+00,9.2218399047851563e+00,9.2218408584594727e+00,1.0700000000000000e+03
1.9660054016113281e+02,4.2642255859375000e+03,2.9909252929687500e+03,0.0000000000000000e+00,1.3966937255859375e+02,1.3966937255859375e+02,2.0736213378906250e+03,2.4450790405273438e+02,7.9428844451904297e+00,9.2857131958007813e+00,9.2857141494750977e+00,1.0710000000000000e+03
1.8643734741210938e+02,5.1937441406250000e+03,3.1853371582031250e+03,0.0000000000000000e+00,9.6255409240722656e+01,9.6255409240722656e+01,9.3395422363281250e+02,2.3768820190429688e+02,7.6816048622131348e+00,9.4636945724487305e+00,9.4636945724487305e+00,1.0720000000000000e+03
1.4780461120605469e+02,4.2460595703125000e+03,3.6978378906250000e+03,0.0000000000000000e+00,1.0710295867919922e+02,1.0710295867919922e+02,9.1671289062500000e+02,2.9823587036132813e+02,5.9383678436279297e+00,1.3642912864685059e+01,1.3642914772033691e+01,1.0720000000000000e+03
2.7882583618164063e+02,4.2672861328125000e+03,3.6498845214843750e+03,0.0000000000000000e+00,1.3727421569824219e+02,1.3727421569824219e+02,2.8408828125000000e+03,2.4326768493652344e+02,1.0354404449462891e+01,6.8407049179077148e+00,6.8407053947448730e+00,1.0730000000000000e+03
1.8734683227539063e+02,5.5390092773437500e+03,2.0769064941406250e+03,0.0000000000000000e+00,1.2519752502441406e+02,1.2519752502441406e+02,1.5877431640625000e+03,3.1455364990234375e+02,7.0958395004272461e+00,1.1084039688110352e+01,1.1084039688110352e+01,1.0740000000000000e+03
2.2308383178710938e+02,4.2611938476562500e+03,3.6747858886718750e+03,0.0000000000000000e+00,1.2741878509521484e+02,1.2741878509521484e+02,1.9582917480468750e+03,2.4842312622070313e+02,8.7174663543701172e+00,8.4652156829833984e+00,8.4652166366577148e+00,1.0740000000000000e+03
1.3514091491699219e+02,4.2518637695312500e+03,3.7848381347656250e+03,0.0000000000000000e+00,1.2077033996582031e+02,1.2077033996582031e+02,1.0657363281250000e+03,2.5291757202148438e+02,5.8210926055908203e+00,1.2697772026062012e+01,1.2697770118713379e+01,1.0750000000000000e+03
1.4393379211425781e+02,4.2661484375000000e+03,3.5865327148437500e+03,0.0000000000000000e+00,1.1512611389160156e+02,1.1512611389160156e+02,1.0314611816406250e+03,2.6801693725585938e+02,6.0173654556274414e+00,1.3142300605773926e+01,1.3142299652099609e+01,1.0750000000000000e+03
1.4886120605468750e+02,5.8608105468750000e+03,4.2075107421875000e+03,0.0000000000000000e+00,1.4447930908203125e+02,1.4447930908203125e+02,1.6801004638671875e+03,2.3344503784179688e+02,6.4601426124572754e+00,1.1316152572631836e+01,1.1316152572631836e+01,1.0750000000000000e+03
1.5887843322753906e+02,6.0021669921875000e+03,3.7873427734375000e+03,0.0000000000000000e+00,1.1855877685546875e+02,1.1855877685546875e+02,1.2074655761718750e+03,2.7741964721679688e+02,6.4541568756103516e+00,1.1784789085388184e+01,1.1784789085388184e+01,1.0760000000000000e+03
