peak intensity (photon),x(nm),y(nm),z(nm),PSFSigmaX (nm),PSFSigmaY (nm),Total intensity(photon),background (photon),SNR,Localization precision X(nm),Localization precision Y(nm),frame
9.5081481933593750e+01,5.5010034179687500e+03,1.7615681152343750e+03,0.0000000000000000e+00,6.6527145385742188e+01,6.6527145385742188e+01,2.2752865600585938e+02,1.4263369750976563e+02,5.5843729972839364e+00,1.5066500663757324e+01,1.5066500663757324e+01,1.1300000000000000e+03
2.1799478149414063e+02,6.1857080078125000e+03,2.9298266601562500e+03,0.0000000000000000e+00,1.0659010314941406e+02,1.0659010314941406e+02,1.3391284179687500e+03,1.3390029907226563e+02,1.0523165702819824e+01,6.5045356750488281e+00,6.5045366287231454e+00,1.1300000000000000e+03
1.5721932983398438e+02,5.0348657226562500e+03,3.4716728515625000e+03,0.0000000000000000e+00,8.9995552062988281e+01,8.9995552062988281e+01,6.8847857666015625e+02,1.4852359008789063e+02,8.1420660018920898e+00,8.8333883285522461e+00,8.8333883285522461e+00,1.1300000000000000e+03
1.8375463867187500e+02,3.9084067382812500e+03,3.3646193847656250e+03,0.0000000000000000e+00,1.1853080749511719e+02,1.1853080749511719e+02,1.3958642578125000e+03,1.2471203613281250e+02,9.4741687774658203e+00,7.2750554084777832e+00,7.2750554084777832e+00,1.1300000000000000e+03
1.1336315155029297e+02,5.0708291015625000e+03,3.4575898437500000e+03,0.0000000000000000e+00,1.1770247650146484e+02,1.1770247650146484e+02,8.4915209960937500e+02,1.0371395874023438e+02,6.9674172401428223e+00,1.0328974723815918e+01,1.0328974723815918e+01,1.1310000000000000e+03
2.2504560852050781e+02,3.6991425781250000e+03,2.9422893066406250e+03,0.0000000000000000e+00,1.4829129028320313e+02,1.4829129028320313e+02,2.6757421875000000e+03,1.1645687103271484e+02,1.1027587890625000e+01,6.0386710166931152e+00,6.0386710166931152e+00,1.1310000000000000e+03
1.5137301635742188e+02,5.8259228515625000e+03,3.8302509765625000e+03,0.0000000000000000e+00,1.0104928588867188e+02,1.0104928588867188e+02,8.3571331787109375e+02,1.2094124603271484e+02,8.3065404891967773e+00,8.4632158279418945e+00,8.4632148742675781e+00,1.1310000000000000e+03
1.4939118957519531e+02,5.5284399414062500e+03,1.7508211669921875e+03,0.0000000000000000e+00,9.3796707153320313e+01,9.3796707153320313e+01,7.1062835693359375e+02,1.3836906433105469e+02,7.9747400283813477e+00,8.8992261886596680e+00,8.8992261886596680e+00,1.1310000000000000e+03
1.2879550170898438e+02,5.9345649414062500e+03,1.4124688720703125e+03,0.0000000000000000e+00,7.3808601379394531e+01,7.3808601379394531e+01,3.7936483764648438e+02,1.3554731750488281e+02,7.1733803749084473e+00,1.0577099800109863e+01,1.0577098846435547e+01,1.1310000000000000e+03
2.6716802978515625e+02,5.6475498046875000e+03,2.3692631835937500e+03,0.0000000000000000e+00,1.1452996826171875e+02,1.1452996826171875e+02,1.8948078613281250e+03,1.5123489379882813e+02,1.1827530860900879e+01,5.7139315605163574e+00,5.7139315605163574e+00,1.1310000000000000e+03
2.5344445800781250e+02,5.9747661132812500e+03,2.4166787109375000e+03,0.0000000000000000e+00,1.1557553100585938e+02,1.1557553100585938e+02,1.8304464111328125e+03,1.7204623413085938e+02,1.1126143455505371e+01,6.2063331604003906e+00,6.2063322067260742e+00,1.1310000000000000e+03
1.4203776550292969e+02,4.1407709960937500e+03,2.4496228027343750e+03,0.0000000000000000e+00,1.0817893981933594e+02,1.0817893981933594e+02,8.9873510742187500e+02,1.2802188110351563e+02,7.8267402648925781e+00,9.2100191116333008e+00,9.2100191116333008e+00,1.1310000000000000e+03
2.2720341491699219e+02,5.2206132812500000e+03,3.9858588867187500e+03,0.0000000000000000e+00,1.1205148315429688e+02,1.1205148315429688e+02,1.5423837890625000e+03,1.3489045715332031e+02,1.0812128067016602e+01,6.2920341491699219e+00,6.2920351028442383e+00,1.1320000000000000e+03
1.8136936950683594e+02,5.8042031250000000e+03,3.8416308593750000e+03,0.0000000000000000e+00,6.7024360656738281e+01,6.7024360656738281e+01,4.4052615356445313e+02,1.5423400878906250e+02,8.9651536941528320e+00,8.6818771362304688e+00,8.6818761825561523e+00,1.1320000000000000e+03
1.0653028106689453e+02,5.5081479492187500e+03,1.7351097412109375e+03,0.0000000000000000e+00,1.0643135833740234e+02,1.0643135833740234e+02,6.5246124267578125e+02,1.2998892211914063e+02,6.2725882530212402e+00,1.1734489440917969e+01,1.1734489440917969e+01,1.1320000000000000e+03
9.4781333923339844e+01,5.9367617187500000e+03,1.4584906005859375e+03,0.0000000000000000e+00,9.7301284790039063e+01,9.7301284790039063e+01,4.8517941284179688e+02,1.2018640136718750e+02,5.8538703918457031e+00,1.2635464668273926e+01,1.2635464668273926e+01,1.1320000000000000e+03
1.2877014160156250e+02,4.0690598144531250e+03,2.1519858398437500e+03,0.0000000000000000e+00,1.2317195129394531e+02,1.2317195129394531e+02,1.0562851562500000e+03,1.2167273712158203e+02,7.3683080673217773e+00,9.6480979919433594e+00,9.6480979919433594e+00,1.1320000000000000e+03
2.0281056213378906e+02,5.5999658203125000e+03,2.3776330566406250e+03,0.0000000000000000e+00,1.0012380218505859e+02,1.0012380218505859e+02,1.0992783203125000e+03,1.5075628662109375e+02,9.7670116424560547e+00,7.1926550865173340e+00,7.1926550865173340e+00,1.1320000000000000e+03
1.5906135559082031e+02,5.9681596679687500e+03,2.4226440429687500e+03,0.0000000000000000e+00,9.8757217407226563e+01,9.8757217407226563e+01,8.3877368164062500e+02,1.4920039367675781e+02,8.2037382125854492e+00,8.8564977645874023e+00,8.8564987182617188e+00,1.1320000000000000e+03
1.8827516174316406e+02,3.6089160156250000e+03,2.9265090332031250e+03,0.0000000000000000e+00,1.2466979980468750e+02,1.2466979980468750e+02,1.5821876220703125e+03,1.2830105590820313e+02,9.5821018218994141e+00,7.2297744750976563e+00,7.2297754287719727e+00,1.1320000000000000e+03
1.1429256439208984e+02,4.2026059570312500e+03,2.4593581542968750e+03,0.0000000000000000e+00,1.2556508636474609e+02,1.2556508636474609e+02,9.7431225585937500e+02,1.3941006469726563e+02,6.4977412223815918e+00,1.1342014312744141e+01,1.1342014312744141e+01,1.1320000000000000e+03
1.2352023315429688e+02,4.6271997070312500e+03,3.2462834472656250e+03,0.0000000000000000e+00,1.0386464691162109e+02,1.0386464691162109e+02,7.2047009277343750e+02,1.2471140289306641e+02,7.0993151664733887e+00,1.0189243316650391e+01,1.0189243316650391e+01,1.1320000000000000e+03
1.3038146972656250e+02,3.8423862304687500e+03,2.9956572265625000e+03,0.0000000000000000e+00,1.2466979980468750e+02,1.2466979980468750e+02,1.0956724853515625e+03,1.2830105590820313e+02,7.3407297134399414e+00,9.9162158966064453e+00,9.9162158966064453e+00,1.1320000000000000e+03
3.2136276245117188e+02,5.2274423828125000e+03,1.4998210449218750e+03,0.0000000000000000e+00,1.0042613983154297e+02,1.0042613983154297e+02,1.7523929443359375e+03,1.5940969848632813e+02,1.3271887779235840e+01,5.0011053085327148e+00,5.0011062622070313e+00,1.1330000000000000e+03
2.8672091674804688e+02,5.3409990234375000e+03,2.4877465820312500e+03,0.0000000000000000e+00,1.1842146301269531e+02,1.1842146301269531e+02,2.1740153808593750e+03,1.3152337646484375e+02,1.2695544242858887e+01,5.1610660552978516e+00,5.1610660552978516e+00,1.1330000000000000e+03
1.7229797363281250e+02,5.9770483398437500e+03,2.4443344726562500e+03,0.0000000000000000e+00,1.1210511016845703e+02,1.1210511016845703e+02,1.1707747802734375e+03,1.4370787048339844e+02,8.7768669128417969e+00,8.0892534255981445e+00,8.0892543792724609e+00,1.1330000000000000e+03
4.0146652221679688e+02,5.2120654296875000e+03,1.5240273437500000e+03,0.0000000000000000e+00,1.0457761383056641e+02,1.0457761383056641e+02,2.3739370117187500e+03,1.3821774291992188e+02,1.5648992538452148e+01,4.0333170890808114e+00,4.0333170890808114e+00,1.1330000000000000e+03
2.2155296325683594e+02,4.0558867187500000e+03,2.1409660644531250e+03,0.0000000000000000e+00,1.1578998565673828e+02,1.1578998565673828e+02,1.6060607910156250e+03,1.1631624603271484e+02,1.0914659500122070e+01,6.1074762344360352e+00,6.1074757575988770e+00,1.1330000000000000e+03
1.1670002746582031e+02,4.2117441406250000e+03,2.4585595703125000e+03,0.0000000000000000e+00,1.1177124786376953e+02,1.1177124786376953e+02,7.8826733398437500e+02,1.3759432983398438e+02,6.6268863677978516e+00,1.1063502311706543e+01,1.1063501358032227e+01,1.1330000000000000e+03
2.2167340087890625e+02,5.3655673828125000e+03,2.4825915527343750e+03,0.0000000000000000e+00,1.5982929992675781e+02,1.5982929992675781e+02,3.0617434082031250e+03,1.2956703186035156e+02,1.0710709571838379e+01,6.3304948806762704e+00,6.3304948806762704e+00,1.1330000000000000e+03
1.0655713653564453e+02,4.5165898437500000e+03,3.2453437500000000e+03,0.0000000000000000e+00,1.0216267395019531e+02,1.0216267395019531e+02,6.0132519531250000e+02,1.4015530395507813e+02,6.1431903839111328e+00,1.2022084236145020e+01,1.2022083282470703e+01,1.1330000000000000e+03
1.7625289916992188e+02,4.6447534179687500e+03,3.2467285156250000e+03,0.0000000000000000e+00,1.2384854125976563e+02,1.2384854125976563e+02,1.4617073974609375e+03,1.1426621246337891e+02,9.3638801574707031e+00,7.3908796310424796e+00,7.3908796310424796e+00,1.1330000000000000e+03
1.3240742492675781e+02,3.6254301757812500e+03,2.9016225585937500e+03,0.0000000000000000e+00,1.4501846313476563e+02,1.4501846313476563e+02,1.5055712890625000e+03,1.2106826019287109e+02,7.5309734344482422e+00,9.5013933181762695e+00,9.5013952255249023e+00,1.1330000000000000e+03
1.5312812805175781e+02,3.9356647949218750e+03,3.1594404296875000e+03,0.0000000000000000e+00,1.0531240844726563e+02,1.0531240844726563e+02,9.1824053955078125e+02,1.3867826843261719e+02,8.1173543930053711e+00,8.8877954483032227e+00,8.8877954483032227e+00,1.1330000000000000e+03
1.9116386413574219e+02,5.8025507812500000e+03,3.8169716796875000e+03,0.0000000000000000e+00,1.0978691864013672e+02,1.0978691864013672e+02,1.2458031005859375e+03,1.2543755340576172e+02,9.7287330627441406e+00,7.0783572196960449e+00,7.0783562660217294e+00,1.1330000000000000e+03
2.3045689392089844e+02,5.3301625976562500e+03,3.8776489257812500e+03,0.0000000000000000e+00,1.0802987670898438e+02,1.0802987670898438e+02,1.4541856689453125e+03,1.3913732910156250e+02,1.0855104446411133e+01,6.2445201873779297e+00,6.2445201873779297e+00,1.1330000000000000e+03
1.4828421020507813e+02,5.0827768554687500e+03,4.1633608398437500e+03,0.0000000000000000e+00,1.0064962768554688e+02,1.0064962768554688e+02,8.1219757080078125e+02,1.3686355590820313e+02,7.9518256187438956e+00,8.9650163650512695e+00,8.9650182723999023e+00,1.1330000000000000e+03
4.3953369140625000e+02,5.3231420898437500e+03,3.8863247070312500e+03,0.0000000000000000e+00,1.1528316497802734e+02,1.1528316497802734e+02,3.1583942871093750e+03,1.4096972656250000e+02,1.6519491195678711e+01,3.7836456298828129e+00,3.7836456298828129e+00,1.1340000000000000e+03
1.7540124511718750e+02,5.8097485351562500e+03,3.8406098632812500e+03,0.0000000000000000e+00,9.2802429199218750e+01,9.2802429199218750e+01,8.1675866699218750e+02,1.3152828979492188e+02,9.0660943984985352e+00,7.7582192420959473e+00,7.7582192420959473e+00,1.1340000000000000e+03
1.4872195434570313e+02,4.6421411132812500e+03,3.2519008789062500e+03,0.0000000000000000e+00,1.0979521942138672e+02,1.0979521942138672e+02,9.6935833740234375e+02,1.2431028747558594e+02,8.1503276824951172e+00,8.5992832183837891e+00,8.5992822647094727e+00,1.1340000000000000e+03
7.5121902465820313e+01,3.8948247070312500e+03,4.0255454101562500e+03,0.0000000000000000e+00,8.8998313903808594e+01,8.8998313903808594e+01,3.2171591186523438e+02,1.1915456390380859e+02,4.8804898262023926e+00,1.5705269813537598e+01,1.5705269813537598e+01,1.1340000000000000e+03
1.7212847900390625e+02,5.6300996093750000e+03,2.3913728027343750e+03,0.0000000000000000e+00,1.0944541168212891e+02,1.0944541168212891e+02,1.1147828369140625e+03,1.3560011291503906e+02,8.8853740692138672e+00,7.9552378654479980e+00,7.9552378654479980e+00,1.1340000000000000e+03
1.4204589843750000e+02,5.1514345703125000e+03,1.4267686767578125e+03,0.0000000000000000e+00,1.1238066864013672e+02,1.1238066864013672e+02,9.6996105957031250e+02,1.3253034973144531e+02,7.7625460624694824e+00,9.2666692733764648e+00,9.2666692733764648e+00,1.1340000000000000e+03
1.5661045837402344e+02,3.7163994140625000e+03,2.9531547851562500e+03,0.0000000000000000e+00,1.2456511688232422e+02,1.2456511688232422e+02,1.3138809814453125e+03,1.3973783874511719e+02,8.2380886077880859e+00,8.7828159332275391e+00,8.7828168869018555e+00,1.1340000000000000e+03
1.5285646057128906e+02,5.2643730468750000e+03,1.5367531738281250e+03,0.0000000000000000e+00,9.9460098266601563e+01,9.9460098266601563e+01,8.1756811523437500e+02,1.3176179504394531e+02,8.2046365737915039e+00,8.7074117660522461e+00,8.7074108123779297e+00,1.1340000000000000e+03
1.0408278656005859e+02,4.1959726562500000e+03,2.3971694335937500e+03,0.0000000000000000e+00,1.1349969482421875e+02,1.1349969482421875e+02,7.2495446777343750e+02,1.3263046264648438e+02,6.1259651184082031e+00,1.2108997344970703e+01,1.2108999252319336e+01,1.1340000000000000e+03
1.1973770904541016e+02,4.1803525390625000e+03,2.4583466796875000e+03,0.0000000000000000e+00,1.2998849487304688e+02,1.2998849487304688e+02,1.0939140625000000e+03,1.4989852905273438e+02,6.6031131744384766e+00,1.1512351989746094e+01,1.1512352943420410e+01,1.1340000000000000e+03
1.1613113403320313e+02,3.9710034179687500e+03,3.1431403808593750e+03,0.0000000000000000e+00,1.0558062744140625e+02,1.0558062744140625e+02,6.9993798828125000e+02,1.5275370788574219e+02,6.4131646156311044e+00,1.1612896919250488e+01,1.1612896919250488e+01,1.1340000000000000e+03
1.1491324615478516e+02,4.5530468750000000e+03,3.2773703613281250e+03,0.0000000000000000e+00,1.4952854919433594e+02,1.4952854919433594e+02,1.3891872558593750e+03,1.1727446746826172e+02,6.8290042877197266e+00,1.0715497016906738e+01,1.0715497016906738e+01,1.1340000000000000e+03
1.4220315551757813e+02,5.2679326171875000e+03,2.4653437500000000e+03,0.0000000000000000e+00,1.0839990997314453e+02,1.0839990997314453e+02,9.0346118164062500e+02,1.1617701721191406e+02,8.0109968185424805e+00,8.8428173065185547e+00,8.8428192138671875e+00,1.1340000000000000e+03
8.5977432250976563e+01,5.5137128906250000e+03,1.7360192871093750e+03,0.0000000000000000e+00,9.9460098266601563e+01,9.9460098266601563e+01,4.5985897827148438e+02,1.3176179504394531e+02,5.2762217521667480e+00,1.4276721954345703e+01,1.4276721954345703e+01,1.1340000000000000e+03
9.0628768920898438e+01,5.2240131835937500e+03,1.6073232421875000e+03,0.0000000000000000e+00,1.2610417175292969e+02,1.2610417175292969e+02,7.7923309326171875e+02,1.1398227691650391e+02,5.7373118400573730e+00,1.2893988609313965e+01,1.2893989562988281e+01,1.1350000000000000e+03
1.7859948730468750e+02,4.1461840820312500e+03,2.4205903320312500e+03,0.0000000000000000e+00,1.2640930175781250e+02,1.2640930175781250e+02,1.5430523681640625e+03,1.2825402832031250e+02,9.2325477600097656e+00,7.6095790863037109e+00,7.6095781326293954e+00,1.1350000000000000e+03
1.6318151855468750e+02,4.1746674804687500e+03,2.4424245605468750e+03,0.0000000000000000e+00,1.0635116577148438e+02,1.0635116577148438e+02,9.9792492675781250e+02,1.4302287292480469e+02,8.4444656372070313e+00,8.4804468154907227e+00,8.4804458618164063e+00,1.1350000000000000e+03
2.2462753295898438e+02,5.6238681640625000e+03,2.3816687011718750e+03,0.0000000000000000e+00,1.0692066192626953e+02,1.0692066192626953e+02,1.3884449462890625e+03,1.5329510498046875e+02,1.0463294029235840e+01,6.6726303100585938e+00,6.6726298332214364e+00,1.1350000000000000e+03
1.2156057739257813e+02,5.9391357421875000e+03,2.4206394042968750e+03,0.0000000000000000e+00,1.1965167999267578e+02,1.1965167999267578e+02,9.4096343994140625e+02,1.2822161865234375e+02,6.9649648666381836e+00,1.0355109214782715e+01,1.0355109214782715e+01,1.1350000000000000e+03
9.7200317382812500e+01,5.4859663085937500e+03,2.8037888183593750e+03,0.0000000000000000e+00,9.1751632690429688e+01,9.1751632690429688e+01,4.4242300415039063e+02,1.3051089477539063e+02,5.8328714370727539e+00,1.2875549316406250e+01,1.2875550270080566e+01,1.1350000000000000e+03
3.8352581787109375e+02,3.6274890136718750e+03,3.0286921386718750e+03,0.0000000000000000e+00,1.1128930664062500e+02,1.1128930664062500e+02,2.5682885742187500e+03,1.4452447509765625e+02,1.5113458633422852e+01,4.2262454032897949e+00,4.2262454032897949e+00,1.1350000000000000e+03
1.1548969268798828e+02,5.2527529296875000e+03,1.6049644775390625e+03,0.0000000000000000e+00,8.5193977355957031e+01,8.5193977355957031e+01,4.5321401977539063e+02,1.2959130859375000e+02,6.6802902221679688e+00,1.1109398841857910e+01,1.1109398841857910e+01,1.1350000000000000e+03
9.0252853393554688e+01,5.7656518554687500e+03,3.8414428710937500e+03,0.0000000000000000e+00,1.1776580047607422e+02,1.1776580047607422e+02,6.7677093505859375e+02,1.2587821960449219e+02,5.5591611862182617e+00,1.3363842010498047e+01,1.3363842964172363e+01,1.1350000000000000e+03
1.2053311157226563e+02,4.6198818359375000e+03,3.2561354980468750e+03,0.0000000000000000e+00,1.2708312225341797e+02,1.2708312225341797e+02,1.0525058593750000e+03,1.1945886230468750e+02,7.0455503463745117e+00,1.0163405418395996e+01,1.0163406372070313e+01,1.1350000000000000e+03
8.6921554565429688e+01,3.8526162109375000e+03,4.0084887695312500e+03,0.0000000000000000e+00,1.2123855590820313e+02,1.2123855590820313e+02,6.9079846191406250e+02,1.1440767669677734e+02,5.5472917556762704e+00,1.3349526405334473e+01,1.3349525451660156e+01,1.1350000000000000e+03
2.8406250000000000e+02,5.3027973632812500e+03,3.9257175292968750e+03,0.0000000000000000e+00,1.2364609527587891e+02,1.2364609527587891e+02,2.3481027832031250e+03,1.3537858581542969e+02,1.2559875488281250e+01,5.2681403160095206e+00,5.2681403160095206e+00,1.1350000000000000e+03
1.6446311950683594e+02,5.1082192382812500e+03,4.1407485351562500e+03,0.0000000000000000e+00,1.2364609527587891e+02,1.2364609527587891e+02,1.3594765625000000e+03,1.3537858581542969e+02,8.6006135940551758e+00,8.2471866607666016e+00,8.2471866607666016e+00,1.1350000000000000e+03
1.3594328308105469e+02,5.2305004882812500e+03,1.5531510009765625e+03,0.0000000000000000e+00,1.0449932098388672e+02,1.0449932098388672e+02,8.0265161132812500e+02,1.1802567291259766e+02,7.7245707511901864e+00,9.1974391937255859e+00,9.1974382400512695e+00,1.1360000000000000e+03
1.1500926208496094e+02,4.1715087890625000e+03,2.4168505859375000e+03,0.0000000000000000e+00,1.0970597076416016e+02,1.0970597076416016e+02,7.4840344238281250e+02,1.3079603576660156e+02,6.6426920890808114e+00,1.1202055931091309e+01,1.1202054023742676e+01,1.1360000000000000e+03
7.8942893981933594e+01,5.8302036132812500e+03,3.7987319335937500e+03,0.0000000000000000e+00,1.0459323883056641e+02,1.0459323883056641e+02,4.6694171142578125e+02,1.1907156372070313e+02,5.0800914764404297e+00,1.4880057334899902e+01,1.4880058288574219e+01,1.1360000000000000e+03
1.0506899261474609e+02,5.0963491210937500e+03,4.1586391601562500e+03,0.0000000000000000e+00,1.1994138336181641e+02,1.1994138336181641e+02,8.1725030517578125e+02,1.2018795776367188e+02,6.3393158912658691e+00,1.1568679809570313e+01,1.1568678855895996e+01,1.1360000000000000e+03
1.2190033721923828e+02,5.4432182617187500e+03,2.8032929687500000e+03,0.0000000000000000e+00,1.0428115081787109e+02,1.0428115081787109e+02,7.1673553466796875e+02,1.2374708557128906e+02,7.0429677963256836e+00,1.0272899627685547e+01,1.0272899627685547e+01,1.1360000000000000e+03
1.9017771911621094e+02,5.6551337890625000e+03,2.3936408691406250e+03,0.0000000000000000e+00,1.1371401977539063e+02,1.1371401977539063e+02,1.3296278076171875e+03,1.5073464965820313e+02,9.3270683288574219e+00,7.4482607841491699e+00,7.4482607841491699e+00,1.1360000000000000e+03
1.1754916381835938e+02,5.9388784179687500e+03,2.4142482910156250e+03,0.0000000000000000e+00,1.2329695129394531e+02,1.2329695129394531e+02,9.6619903564453125e+02,1.3579673767089844e+02,6.6875877380371094e+00,1.1085088729858398e+01,1.1085087776184082e+01,1.1360000000000000e+03
2.0849873352050781e+02,3.6648803710937500e+03,3.0252060546875000e+03,0.0000000000000000e+00,1.3686283874511719e+02,1.3686283874511719e+02,2.1116252441406250e+03,1.2339154052734375e+02,1.0363658905029297e+01,6.5711250305175781e+00,6.5711264610290527e+00,1.1360000000000000e+03
8.8164176940917969e+01,4.4520429687500000e+03,2.9578374023437500e+03,0.0000000000000000e+00,1.0299571990966797e+02,1.0299571990966797e+02,5.0567666625976563e+02,1.2713252258300781e+02,5.4410214424133301e+00,1.3786369323730469e+01,1.3786369323730469e+01,1.1360000000000000e+03
9.4665473937988281e+01,4.1728505859375000e+03,2.4493542480468750e+03,0.0000000000000000e+00,1.0824600982666016e+02,1.0824600982666016e+02,5.9973284912109375e+02,1.3993202209472656e+02,5.5967617034912109e+00,1.3658297538757324e+01,1.3658297538757324e+01,1.1370000000000000e+03
1.1549976348876953e+02,6.2265112304687500e+03,2.4367644042968750e+03,0.0000000000000000e+00,1.4538308715820313e+02,1.4538308715820313e+02,1.3199309082031250e+03,1.1639837646484375e+02,6.8681440353393546e+00,1.0721252441406250e+01,1.0721252441406250e+01,1.1370000000000000e+03
1.5542337036132813e+02,6.1542084960937500e+03,3.3991318359375000e+03,0.0000000000000000e+00,8.7819549560546875e+01,8.7819549560546875e+01,6.4809869384765625e+02,1.4471250915527344e+02,8.1238946914672852e+00,8.8824386596679688e+00,8.8824386596679688e+00,1.1370000000000000e+03
1.5029159545898438e+02,4.4852758789062500e+03,2.8553151855468750e+03,0.0000000000000000e+00,1.0425729370117188e+02,1.0425729370117188e+02,8.8326293945312500e+02,1.3726409912109375e+02,8.0256576538085938e+00,8.9791965484619141e+00,8.9791975021362305e+00,1.1370000000000000e+03
3.1882901000976563e+02,5.6316967773437500e+03,2.3798310546875000e+03,0.0000000000000000e+00,1.0609517669677734e+02,1.0609517669677734e+02,1.9404011230468750e+03,1.7637115478515625e+02,1.2974013328552246e+01,5.1687994003295898e+00,5.1687989234924316e+00,1.1370000000000000e+03
1.4230789184570313e+02,5.9671572265625000e+03,2.4157458496093750e+03,0.0000000000000000e+00,1.0929144287109375e+02,1.0929144287109375e+02,9.1905969238281250e+02,1.6595274353027344e+02,7.3396763801574707e+00,1.0128830909729004e+01,1.0128829956054688e+01,1.1370000000000000e+03
4.2882693481445313e+02,3.6980278320312500e+03,2.9780146484375000e+03,0.0000000000000000e+00,1.2802011108398438e+02,1.2802011108398438e+02,3.7999758300781250e+03,1.3678367614746094e+02,1.6327894210815430e+01,3.8113915920257568e+00,3.8113915920257568e+00,1.1370000000000000e+03
2.5647674560546875e+02,5.4137675781250000e+03,2.7919240722656250e+03,0.0000000000000000e+00,1.2231385803222656e+02,1.2231385803222656e+02,2.0746350097656250e+03,1.2053004455566406e+02,1.1961354255676270e+01,5.4777307510375977e+00,5.4777312278747559e+00,1.1370000000000000e+03
8.9620712280273438e+01,5.8100825195312500e+03,3.8206530761718750e+03,0.0000000000000000e+00,7.9353256225585938e+01,7.9353256225585938e+01,3.0512670898437500e+02,1.6334332275390625e+02,5.1025342941284180e+00,1.5304906845092773e+01,1.5304906845092773e+01,1.1370000000000000e+03
1.8883387756347656e+02,5.0788403320312500e+03,4.0334995117187500e+03,0.0000000000000000e+00,1.1052340698242188e+02,1.1052340698242188e+02,1.2471849365234375e+03,1.5305584716796875e+02,9.2479152679443359e+00,7.6125721931457520e+00,7.6125721931457520e+00,1.1370000000000000e+03
6.3492218017578125e+01,3.8573913574218750e+03,4.1570253906250000e+03,0.0000000000000000e+00,1.2602204895019531e+02,1.2602204895019531e+02,5.4520013427734375e+02,1.1297288513183594e+02,4.3281073570251456e+00,1.7749265670776367e+01,1.7749265670776367e+01,1.1380000000000000e+03
2.2471534729003906e+02,6.1678803710937500e+03,3.4097712402343750e+03,0.0000000000000000e+00,9.8408065795898438e+01,9.8408065795898438e+01,1.1766207275390625e+03,1.5444343566894531e+02,1.0450307846069336e+01,6.6165804862976074e+00,6.6165809631347656e+00,1.1380000000000000e+03
1.4421925354003906e+02,5.1069414062500000e+03,4.1365000000000000e+03,0.0000000000000000e+00,1.1173352813720703e+02,1.1173352813720703e+02,9.7349261474609375e+02,1.2952214050292969e+02,7.8933238983154297e+00,9.0476636886596680e+00,9.0476636886596680e+00,1.1380000000000000e+03
1.6706793212890625e+02,5.8245576171875000e+03,3.8151396484375000e+03,0.0000000000000000e+00,1.1758209228515625e+02,1.1758209228515625e+02,1.2488718261718750e+03,1.2152735137939453e+02,8.9054403305053711e+00,7.8996658325195313e+00,7.8996658325195313e+00,1.1380000000000000e+03
1.0953822326660156e+02,6.0483818359375000e+03,3.7812023925781250e+03,0.0000000000000000e+00,1.4636390686035156e+02,1.4636390686035156e+02,1.2687502441406250e+03,1.2811273193359375e+02,6.4343228340148926e+00,1.1367198944091797e+01,1.1367198944091797e+01,1.1380000000000000e+03
1.0702511596679688e+02,4.2287241210937500e+03,2.4879182128906250e+03,0.0000000000000000e+00,1.4818807983398438e+02,1.4818807983398438e+02,1.2707338867187500e+03,1.2473428344726563e+02,6.3661069869995117e+00,1.1317214012145996e+01,1.1317213058471680e+01,1.1380000000000000e+03
2.1318809509277344e+02,4.4575092773437500e+03,2.8998564453125000e+03,0.0000000000000000e+00,1.1193031311035156e+02,1.1193031311035156e+02,1.4441116943359375e+03,1.4410833740234375e+02,1.0213051795959473e+01,6.7805409431457520e+00,6.7805409431457520e+00,1.1380000000000000e+03
2.4953747558593750e+02,3.6759724121093750e+03,2.9617277832031250e+03,0.0000000000000000e+00,1.2573461151123047e+02,1.2573461151123047e+02,2.1329853515625000e+03,1.5095855712890625e+02,1.1291290283203125e+01,5.9887719154357910e+00,5.9887719154357910e+00,1.1380000000000000e+03
2.3238725280761719e+02,5.5197119140625000e+03,2.3384497070312500e+03,0.0000000000000000e+00,1.1145973968505859e+02,1.1145973968505859e+02,1.5609562988281250e+03,1.8327540588378906e+02,1.0321640968322754e+01,6.8770270347595206e+00,6.8770270347595206e+00,1.1380000000000000e+03
2.8388107299804688e+02,5.6926166992187500e+03,2.4090026855468750e+03,0.0000000000000000e+00,1.1145973968505859e+02,1.1145973968505859e+02,1.9068427734375000e+03,1.8327540588378906e+02,1.1893568038940430e+01,5.7873277664184570e+00,5.7873277664184570e+00,1.1380000000000000e+03
1.7820918273925781e+02,6.2162666015625000e+03,2.4327583007812500e+03,0.0000000000000000e+00,1.2192442321777344e+02,1.2192442321777344e+02,1.4323657226562500e+03,1.3545986938476563e+02,9.1117362976074219e+00,7.6663384437561044e+00,7.6663389205932617e+00,1.1380000000000000e+03
2.4561181640625000e+02,5.4232617187500000e+03,2.7943427734375000e+03,0.0000000000000000e+00,1.1393746185302734e+02,1.1393746185302734e+02,1.7239501953125000e+03,1.3195782470703125e+02,1.1446103096008301e+01,5.7981305122375488e+00,5.7981300354003906e+00,1.1380000000000000e+03
2.1067614746093750e+02,3.6353828125000000e+03,3.1285136718750000e+03,0.0000000000000000e+00,1.2573461151123047e+02,1.2573461151123047e+02,1.8008081054687500e+03,1.5095855712890625e+02,1.0031993865966797e+01,6.8591070175170898e+00,6.8591070175170898e+00,1.1380000000000000e+03
